title,rate,comment,label
콘크리트 유토피아,8,은행 다 부서졌는데 멀갚어!!!가장 좋은 대사였다,1
콘크리트 유토피아,6,평이 대체로 안좋네...나는 전혀 기대 안하고 가서 그런지 볼만했음.,2
콘크리트 유토피아,8,킬링타임도 아깝다.,1
콘크리트 유토피아,1,대체적으로 평점도 좋고 영화도 의미있게 재미있게 봤는데...여기 보니까 다른 영화쪽 관련자들이 악성댓글 달고 별점 테러하고 가네요...이런다고 자기네 영화 볼것도 영향 미칠것도 아닌데...사촌이 땅사면 배아프냐? 아직도 한국은 이런 시기 질투 때문에 ㅉㅉㅉ,0
콘크리트 유토피아,9,내 보금자리를 지키기 위하여 외부인을 '바퀴벌레'로 표현하는...인간의 이기심의 극단을 보여줍니다. 배우들의 실감나는 폭력 액션도 더운 여름날을 시원하게 보내게 하네요. 추천합니다.,1
콘크리트 유토피아,10,자신은 약간의 불편함이지만 상대는 죽어야되는 일임에도  본인의 약간의 불편함에 상대를 죽게놔두게되면 그 화가 결국 본인에게 미침 박보영이 옳았다 많이 생각하게하는 영화,1
콘크리트 유토피아,10,난  재밌게 봤는데..극한 상황에서 나는 과연 어떤 인간일까 궁금해짐.박보영은 나중에 무슨 생각을 했을까.,1
콘크리트 유토피아,7,이 영화가 뭣땜에 인기인지 도저히 이해 안 감.,2
콘크리트 유토피아,2,현실이었으면 더 아비규환 이었을듯상상만해도 끔찍하다.. ㅠㅠ,0
콘크리트 유토피아,8,나라면 어떻게 했을까 하는 질문은 하는 영화였다 설정은 비현실적이지만 상황속에서 인물들의  말과행동은 너무 납득이됐다 웃기지도 슬프지도 잔인하지도 감탄할 만한 것도 없었지만 긴장감을 놓지 않고 본 영화뭔가 대리 만족을 위한 영화를 원한다면  별로 일수 있으나 물질만능주의가 심한 시대와 그 안에 나를 돌아보는 잠깐의 시간이 된것같다,1
콘크리트 유토피아,10,"극한상황에 처했을때, 나를 위해? 내 가족을 위해? 우리동네를 위해? 많은 것을 생각하게 하는 영화다.",1
콘크리트 유토피아,7,아우 씨,2
콘크리트 유토피아,3,"중반까지만 해도 디스토피아적 요소를 통한 사회 비판과 인물군상을 훌륭하게 그려내며 엄청난 몰입을 이끌어낸다. 다만, 막판에 가서 던지고자 하는 메시지는 얼마나 설득력이 있었는가. 허탈함이 진하게 남는다.",0
콘크리트 유토피아,7,되게 재밌게 보고 왔는데 평점 상태 왜 이러지 테러 당한건가 ㅋㅋ,2
콘크리트 유토피아,8,신파와 감동을 같은 거라 생각하는듯한 영화의 올드함.,1
콘크리트 유토피아,1,재미있습니다교훈도있는것같고,0
콘크리트 유토피아,9,모처럼 나라면~~~하는 생각을 하게 영화였다사람이 참 무서운 존재라는 걸 느끼며더불어 살아가야 하는게 맞다영화가 끝난후 눈물이 났다,1
콘크리트 유토피아,10,어떤가요?,1
콘크리트 유토피아,6,비상선언2  보는줄,2
콘크리트 유토피아,1,극한 상황에서 나타나는  인간의 민낯들이 숨겨진 나의 모습인것 같아 씁쓸함.,0
콘크리트 유토피아,8,나는 정말 재미있게 봤는데 사람마다 이렇게 다르구나...재난후 다양한 인간 군상들의 모습을 누구 하나 빠지지얂게 작은 인물들도 잘 표현했더만...이병헌은 영화마다 다른 사람이라 감탄이 나왔다.,1
콘크리트 유토피아,10,올 해   상반기 영화중에  최고의 작품 입니다.초 강추 영화. 감히  기생충에 비견 되며  명징한 직조 걍  꼭 보세요,1
콘크리트 유토피아,10,잘 봤습니다.,1
콘크리트 유토피아,10,여러가지 생각이 드는 영화네요재미있게 잘 봤습니다.,1
콘크리트 유토피아,8,먼저 이병헌과  김선영의 연기가 빛났다이 영화는 오락영화가 아니고 철학적으로 다가 가보아야 했다인간은 절대악도 절대 선함도 없다산악이 함께 공존하는 가운데 악이  힘이  셀땐 너도 나도 우리 모두가 파멸의 길로 갈것이고 마지막 따뜻한 주먹밥 한덩이 온기를 나누는그곳 페허의 잔해의 모습은 오히려아름답게 보였다 그 곳엔 선함이 더 많은 곳 그래서 너도 나도 우리공동체가  역경을 헤쳐가며  어울려 살아가는 것박서준의 죽음이  페허가된 성당안이란 것도그가 왜 죽어야 했고 죽었으나 그 영혼은 신의 자비 안으로 갔음을 시사하는 것이 아닐까즐거운나의집  그렇다  내  쉴곳은 작은 집 내집 이 최고지마지막 죽음을  905호 나의집에서죽음을 맞는 이병헌  불쌍했다고로 유토피아는  없다,1
콘크리트 유토피아,10,박보영만 아니였으면 만점 가까운 영화 ㅋ,1
콘크리트 유토피아,8,생각을 많이 하게 되는 영화. 그러나.. 담으려 하는 의미를 관람객 입장에서는 답답하게 깨닫게 되어 영화 보는 내내 찝찝했던.....,1
콘크리트 유토피아,7,감독이 전하고자 하는걸 찾지 못한1인박보영 역할은 짜증남.,2
콘크리트 유토피아,2,"영화의 완성도가 아주 높지는 않지만, 어차피 영화라는 것이 어떤 스토리를 이야기 하는 것이냐가 가장 중요하다고 한다면 재난상황과 한국이 아파트공화국으로 불리는 상황, 그리고 권력 그 자체에 대한 의문이 적당히 버무려져 있는 영화이다.인간군상이 모였을때 발생하는 권력과 인간의 욕망과 선함/악함 등이 상호작용하는 것들을 지켜보고 있으면 나름 메세지를 발견할 수 있다.다들 인정하는 이병헌의 연기가 가장 볼만한 포인트이고, 아파트 노래를 부르는 장면이 하이라이트 이지 않을까,,,그리고 벌새에 나왔던 박지후가 성장해가는 모습을 볼 수 있는 영화라는 점도 좋은 점.박지후가 나오는 다음 영화가 벌써 기대된다.",0
콘크리트 유토피아,8,N차관람 꼭 해야하는영화. 진짜 올해영화중 최고!,1
콘크리트 유토피아,10,관객들에게  그냥  이렇게 천재지변이 일어난 후니까여기부터  그냥  알아서 봐...   라고   던진 상황.재난스럽지 않게 너무들 평온한 상황..캐릭터 빌드업이   전혀없기에  누가죽어도감흥이 없고  ..  딱 한번의 반전..그 반전하나로  영화 한편 끌고가려니힘에 부침.    갑자기  불을끄는  이병헌과이병헌이  왜 회의에  참석하게 됐는지  부터   .. 갸우뚱.회의의  중심이되어 싸우던 오징어게임 아저씨와  다른 주민의 갈등이   그냥 소멸됨.그두명이  악역으로 변질될줄  알았는데그런거조차 없음.   뜬금없는 주민잔치..그냥   또다른 반전을 기다리다  ..  기다리다.. 엥?    경찰.. 군인..  다 죽었는지   ..  그냥 살인의 추억  마지막장면으로  막을 내림.,1
콘크리트 유토피아,6,여기 1점 준사람들 알바임?수상하네요이런 영화를 1점 주다니.,2
콘크리트 유토피아,10,"명화가  마지막에  ""그냥 평범한 사람들이었어요""  할때 뺨을 한대 올려버리고 싶었음",1
콘크리트 유토피아,4,박보영이 빌런이다쓸데없는 오버와 초과박서준 연기 잘함애초 이병헌이 불쌍하다그냥 재난 상황의 처절하고 악해지는 사람들 스토리?,0
콘크리트 유토피아,7,괜찮았던 시간.영화..,2
콘크리트 유토피아,10,영화보다가 시간확인하긴 또 처음이네요. 예상되는 스토리  아닌듯하지만 결국 신파...... 레트로 감성이라고 하기에도 이건 좀 아님,1
콘크리트 유토피아,1,긴 런닝타임에 많은 생각거리를 던져주고 몰입감을 준 잘만든영화!,0
콘크리트 유토피아,9,시간 10번도 더 봄파트너 땜에 억지로 않아 있었음뭔지도 모르겠음,1
콘크리트 유토피아,2,편안한 영화는 아님,0
콘크리트 유토피아,9,보는 내내 너무 리얼해서 멍멍했어요~~특히 이병헌의 연기~,1
콘크리트 유토피아,10,역활충/전달충/감동충/메세지충왜이렇게 충들이 많냐?영화 보긴한건가?,1
콘크리트 유토피아,10,"박보영 스탭들 뭐하나? 카메라맨이나 영상편집하는 놈들 확인안하나?보영이 마지막에 눈물 흘릴때 눈꼽낀 눈에 눈물이 나는데, 눈꼽좀 띄어주고 찍어야지테레비에서 보여지는 것도 아니고 영화관 대형스크린에서 줌인해서 보여주는건데 원...",1
콘크리트 유토피아,4,이병헌 10박서준 5박보영1스토리7이정도... 중간까지는 괜찮았음 결말 가면서 너무 후다닥 끝내버리는 느낌박보영 연기에 대한 고민 좀 하세요,0
콘크리트 유토피아,5,한국영화가 무너지는 줄...♩♪영화였다. 오랜만에 본건데;;,2
콘크리트 유토피아,1,연출도 짜임새있고 배우들 연기도 훌륭하고 우리 사회의 혐오와 배척 등을 돌아보게 하는 영화,0
콘크리트 유토피아,10,매불쇼에서 평론가들 극찬을 극찬을 하던데 볼지말지 너무너무 고민이군요 ㅎㅎㅎ,1
콘크리트 유토피아,2,이병헌연기 말고는 아무것도 없는 영화. 또 당했다,0
콘크리트 유토피아,1,야구 스트라이크 볼 판정 AI로 바꿔라,0
콘크리트 유토피아,1,치밀한 스토리는 아니지만 많은 생각을 하게 하는 괜찮은 영화였습니다~,0
콘크리트 유토피아,10,황궁쟁반짜장 사장님 좋아해요,1
콘크리트 유토피아,6,간만에 만난 재난영화.!!,2
콘크리트 유토피아,10,에라 이게 영화냐?,1
콘크리트 유토피아,1,영화가 다 그렇지만 인간이 죽음 앞에서 정당화 되는 것이 여러 가지가 있다. 위기가 오면 범죄는 만연하게 되고 자기 살기 위해서 범죄가 정당화 된다. 약육강식처럼 지금 국가간에 작용하는 전쟁과 같이. 이보영의 캐릭터는 답답하지만 한줄기 남아 있는 인간존중의 마음을 가지고 있는 캐릭터다. 그런데 위기의 시기에는 단합만이 다 같이 살 수 있는데 영화니까 양념조로 단합하지 않고 착한 척하는 답답이가 탄생한다. 북핵 위기 앞에서는 똘똘 뭉쳐야 사는데 일본을 적으로 만들고 민족을 찬양하는 형태가 이 영화를 보면 다 죽자는 것이다. 한국이 살기 위해서는 파워를 같이 같추어 단합해야 살 수 있다는 것을 알게 하는 영화가 되겠다. 자기 죽고 난 뒤 무슨 정의가 있고 나라가 망하고 난 뒤 무슨 친일이니 좌파니 우파가 있나?,0
콘크리트 유토피아,10,진짜 아니였어요 왠만해서 영화 아무리 재미없어도 평타5점은 하는데중간에 나가자는거 돈아까워서 끝까지 꾸역꾸역 참고 봤는데 와 고구마...아예 스릴러로 가던지 그래서 결론은 뭐란거예요 진짜 결말을 모르겠음,1
콘크리트 유토피아,2,"연기가 아닌 역할에 화가 난다는 건, 그 연기자가 그 역할을 잘 했기 때문이다.간만에 좋은 연기자들의, 입체적인 캐릭터가 빛을 발한, 제대로된 영화를 봤다.OTT와 모바일 콘텐츠의 홍수 속에서 영화의 존재 이유, 극장의 필요성을 보여준 영화.소재와 주제 때문에 호불호가 있겠으나, 아포칼립스를 즐길 줄 아는 관객들에게는 환영받기에 충분하다!",0
콘크리트 유토피아,10,배우들이 조금 아까운 영화극한 상황속 사람에 관한이야기,1
콘크리트 유토피아,9,역시  민폐 캐릭터는  여자겠지     나도 여자지만 박보영  한대 치고싶게 만들었더라   그냥 드라마급,1
콘크리트 유토피아,5,영화보다 현실이 더 이기적인 세상,2
콘크리트 유토피아,4,아래평점들 머죠...오래간만에 좋은영화 봤습니다.정말 잘만든 영화입니다.배우들 연기력 정말 좋구요..우리식구들 다잼있다고 하네요,0
콘크리트 유토피아,10,출연진보고  많이 기대했는데  뻔한 스토리에 너무 지루했어요,1
콘크리트 유토피아,10,이병헌때문에 그나마 2백만 스코어일듯,1
콘크리트 유토피아,3,세상이 무너졌다 그 속에서 살아남은 자들의 탐욕과 내면적인 악의? 뭐 이걸 어필하고 싶었던가..근데 연출도 소재도 줄거리도 배우들의 연기도.. 맞는게 없어 맞는게이걸 영화라고 만들었나? 2백만 넘었다고 자랑할 만한 영화인가 참 우습네,0
콘크리트 유토피아,5,선과악 무엇이 선이고 무엇이 악인가가장인 내가 저 상황이면 어떻게 행동할까완전 몰입해서 봤다,2
콘크리트 유토피아,1,더불어 산다는것이 너무 어려운 세상....자기의 생존을 위해 성을 쌓고 그것을 합리화하는 세태.하지만 지금의 콘크리트시세대가 이해하기엔아니 이해하기 싫어하는 영화잘 만들었음,0
콘크리트 유토피아,10,내용없는 재난영화 그 잡채. 시간은 빨리 갔다.,1
콘크리트 유토피아,7,보는 내내 지루해서 혼났네요,2
콘크리트 유토피아,2,한국에서 이런 포스트아포칼립스 영화를 볼수있어 좋았다,0
콘크리트 유토피아,6,제일 현실적인 인물은 민성 역의 박서준과 부녀회장이런 재난에 같이 살고자 하는 것도 중요하지만 우선적으로 가족과 나 자신을 먼저 생각하지 않을까 싶다. 보통사람이라면..,2
콘크리트 유토피아,10,연기도 좋고잘 만든 영화,1
콘크리트 유토피아,9,지루하다 졸립다.,1
콘크리트 유토피아,10,기대이하!,1
콘크리트 유토피아,4,"기본이 엄청난 재난이라 해피앤딩으로 끝나기 힘들지만 그 외중에도 스토리는 탄탄했음이병헌님 연기 역시 훌륭했고, 나는 전반적으로 나쁘지 않았음. 나 알바 아님",0
콘크리트 유토피아,6,완전 노잼  돈아깝고 추웠서중간에 나오고 싶었는데 그래도 끝에는 감동이있으려나 하고 버팅겼는데  역시 여운은 없었다..최근 이렇게 재미없고 맥락없는 영화  처음봄,2
콘크리트 유토피아,8,너무 지루해 첨으로 졸았다.,1
콘크리트 유토피아,2,영화라는게 시간 남고 데이트 할때 갈때 없을때 보는건데그냥 볼만해요~~~이것저것 따지지말고 보면됨,0
콘크리트 유토피아,1,최고,0
콘크리트 유토피아,10,훌륭하네요. 잘봤습니다.,1
콘크리트 유토피아,10,.,1
콘크리트 유토피아,10,빌런은  박보영과 동네 아주머니들...재난상황 그것도 디스토피아적인 상황에서 눈치도 없고 상황파악도 못하고그련 상황에서는 공동체 단합이 무엇보다 중요한데그리고 결말은 왜 그리 불친절한지,1
콘크리트 유토피아,9,이병헌의 연기 말고는 최악이다. 보고나서 기분이 드럽다,1
콘크리트 유토피아,5,시의적절한 영화.많은 생각을 하게 하는 영화,2
콘크리트 유토피아,2,이병헌의이병헌에 의한이병헌을 위한영화,0
콘크리트 유토피아,10,참으로 시의적절한 영화로다. 드라마 해피니스 재밌게 보신분이면 꼭 보세요 비슷한재질입니다. 개인적으로는 최근 몇년동안 본 영화중에 제일 집중해서 보았습니다. 굿~,1
콘크리트 유토피아,2,"이병헌의 엄청난 연기에 또 한번 놀라고 가벼운 마음으로 보러 갔다가 엄청난 충격을 받게 되는 영화입니다 영화본후 아직도  정신이 멍하네요 영화를 보고 난후 오랜만에  영화에 대해  많은 이야기를 나누게 되는 영화네요 인간의 본성에 대해서 , 위기의 상황에 어떻게 대체해야 하는지 ,  어떤 지도자를 뽑느냐에 따라 어떻게 상황이 달라지는지  ,,  여하튼 이병헌은  매번  새로운 얼굴로 나타나는  정말 대단한 연기자입나다 박서준의 연기도  정말 훌륭하구요",0
콘크리트 유토피아,10,놀랍다. 균형이 놀랍도록 훌륭한 영화입니다.일부러 영화관에 가기전에 내용과 관련된 정보를 최소화하고 다녀왔습니다. 선입견이나 내용을 이해하면 극중 캐릭터에 대한 집중이 떨어질것같아서 최소화했고 일부러 사람들이 없는 평일 조조로 다녀왔습니다.한칸 옆에는 아이와 같이온 어머님이 과자를 맛있게 드셨지만 어느 순간부터는 과자소리가 들리지 않고 긴장감이 팽배해졌습니다.주연조연단역 까메오 모두가 균형이 잘 잡혀졌다. 또한 극중의 분위기와 배경 그에 따른 음악이 집중도를 높혀줬습니다. 선과 악 또는 옳고 그름이 사라져버린 세상에서 내가 가진 신념이 과연 옳은것인가 혹은 그 신념을 따라야하는가란 자기질문에 빠지게 만드네요.아직도 모르겠습니다. 나는 어떤 선택을 할수있을지 또한 그 선택이 욿은지,1
콘크리트 유토피아,9,정말 아웃이에요..ㅠㅠ별 1도 주고 싶지 않은..,1
콘크리트 유토피아,9,폭망작이네요.. 걍 네플릭스 재난 드라마 에피소드 하나보세요.돈 시간 모두 아깝네요,1
콘크리트 유토피아,2,정말  재미없는 영화,0
콘크리트 유토피아,1,순식간에 국가이전 시대처럼 소규모 집단이 수렵 채집 생활을 하게 된 상황에서 문명화된 기존의 질서와 생존 사이에서 사람들이 갈등하는 것이 양쪽다 이해되고 재밌었습니다.,0
콘크리트 유토피아,1,2시간. 잠을자도 끝나지  않은 지루함,0
콘크리트 유토피아,8,재밌었음,1
콘크리트 유토피아,9,.,1
콘크리트 유토피아,10,밀수보면서 콘크리트는 좀 낫겠지 기대했는데..차라리 밀수가 낫다.말하고 싶은 메세지가 뭐냐고요.누구라도 표현하고자 하는 것이 뭔지는 알꺼다.끝까지 끌고 가는 힘이 넘 부족했다.,1
콘크리트 유토피아,10,"지루하지 않으면 영화의 반의 이미 성공,이 영화는 절반의 성공을 먹고 들어간다생각할거리를 적절하게 던져주면서도무겁지 않게 풀어냈다재난의 상황부터 던져놓고 시작하는 빤하지 않은 도입과 전개는영화가 수준높은 관객에 대한 기대를 한다는 느낌이다",1
콘크리트 유토피아,6,무엇을 말하는지 모르겠다 그냥 지루하고 보기불편하고 언제 끝나나 시계만봤다밀수가 100배낫다,2
콘크리트 유토피아,9,슬프고  마음이프고 아름답고 감동이 있는 작품과 같은 영화였습니다.  배우들이 연기와 영상이 너무 감동입니다-!,1
콘크리트 유토피아,4,난 재밌게 봤는데 대체 평점 1점 주는 인간들은? 이병현 연기는 역시 👍,0
콘크리트 유토피아,10,완~전 ~~몰입해서 봤습니다. 감탄감탄어쩜 이리 영화를 찰 만들었는지.많은걸 생각하게 하고.  미래에 이런일이 일어날수 있겠구나 싶어 두려운 마음도 들었습니다.완전 강추 입니다,1
콘크리트 유토피아,8,노잼,1
콘크리트 유토피아,10,축소된 인간 군상의 거대 담론전체주의가 인간에 미치는 영향이병헌이 변화되는 과정은 정말 대단하다.,1
콘크리트 유토피아,1,돈아깝다ㅜㅜㅜ,0
콘크리트 유토피아,8,"이병헌과 배우분들 연기력이 대단했던 영화였고 ,  이런 상황이 된다면 .......이시대의 모습들이 응축된 선과악의 존재를 볼수있었고 그래도 아름다운사람들이 있기에  콘크리트가 무너져도 나늠으로 함께 재건할 수 있겠죠.살아도되나요?  기억에 남네요.^^",1
콘크리트 유토피아,2,재미없음,0
콘크리트 유토피아,10,지루함,1
콘크리트 유토피아,1,"연기는 말할것도 없고 스토리에 연출에 지루할 틈 없이 촘촘한 영화였어요. 보통 재난영화는 뭔가 엉성하고 용두사미, CG에만 공을 쓰는것 같은데 이 영화는 내용에 집중하네요. 간만에 참 좋은 영화 봤습니다. 왜 평점이랑 평들이 안좋은지 이해가 안가네요. 전 적극 추천합니다.",0
콘크리트 유토피아,2,오랜만에 보는 명작이다. 보는 내내 숨도 못 쉬고 긴장하면서 봤다. 잔인하다고 느껴지는 장면도 많았지만 전체적으로 감독이 무엇을 말하려고 하는지 정확히 느낄수 있었다. 연출도 정말 훌륭했다! 시간내서 볼만하다😁 굳굳,0
콘크리트 유토피아,10,콘유 진짜 잘 만들었다   배우들 연기도 좋고  한시도  지루할 틈이 없네,1
콘크리트 유토피아,10,강한 임팩트는 없어도 지속적인 몰입감이 있던 영화.나름 재미있게 봤습니다,1
콘크리트 유토피아,10,아파트 공화국에서 환대의 공간은 얼마나 주어질까?  나치의 강제수용소에 같이 끌려갈 위험을 감수하고 유대인들을 숨겨 주었던 이웃들이 보였다.  이병헌은 게슈타포 연기를 참 잘 했다.  내 이웃의 범위는 어디까지인가?  내 몸을 그리 사랑하던 황궁 아파트 주민들처럼 이웃의 몸도 그토록 사랑해야 하지 않을까?,1
콘크리트 유토피아,8,왜 이병헌은 이런영화에 출연을 했을까....,1
콘크리트 유토피아,10,와 지친다  안  킅나,1
콘크리트 유토피아,1,수쟉,0
콘크리트 유토피아,1,그냥 그렇다ㅡ,0
콘크리트 유토피아,10,어설프게 착한건 오히려 해가 됨.개 빌런 박보영때문에 여럿 죽음. 보는 내내 답답.,1
콘크리트 유토피아,6,정말 재미있게 봄.,2
콘크리트 유토피아,8,소문난 잔치에 먹을거 없다더니 딱 이 영화가 말해주는것 같다,1
콘크리트 유토피아,10,지금 우리 사회 모습이 콘크리트 속 그것과 무슨 차이가 있을까??,1
콘크리트 유토피아,1,"아파트,집에 대한 생각을 하게 한잘 만든 영화입니다.잘 봤습니다.마지막에 집으로 돌아가는 장면도 인상적이었고요.",0
콘크리트 유토피아,10,재난영화라  감정이입은 되었지만가족이 살기 위해  많은 죄?를 지어야 하는집단 이기주의에  암울한 기분이었다이병헌 입장이 되면 사지에 몰려저렇게 악하게 변할수도 있을까~나를 지키기 위해  가족을 지키기위해  박보영은 가만히 있는게도와 주는건데  ᆢ끝까지 최선을다한 박서준이 불쌍하더라 엔딩은 허무~살아도 산게 아닌 삶이라~,1
콘크리트 유토피아,10,"보는  내내  언제  끝나는지  시계를 보게 됨.우울하고 침울한데다,  착한  척 하는  민폐 캐릭터 이보영까지.",1
콘크리트 유토피아,8,이벤트당첨되고 안땡겨서 표벌릴까하다 집앞 바로극장이라 보고왔는데 사람 엄청많아 일단 깜놀~근데 영화가 너무 노잼 그냥 이변ㅇ헌아니었음 50만도 힘들어보였음 이병헌이랑 부녀회아줌마가 다함물쏟아지는건 뭔가를 암시하는줄알았는데 그냥 그게다임...박보영 캐릭터 좀 이해안됨,1
콘크리트 유토피아,2,근래본 영화중에 최악.. 과거 음악으로 감성 향수팔이 밀수가 훨 나음.. 밀수도 그닥이었음,0
콘크리트 유토피아,1,난 엄청 생각하게 하는영화던데상업영화로서 이런거 괜찮다고 본다인생영화,0
콘크리트 유토피아,1,평이 너무 안좋아서 걱정했는데개인적으로 생각 많이하며 잘봤음~재난을 대하는 인간세상 잘 묘사되어 괜찮은 영화인듯,0
콘크리트 유토피아,10,"설국열차 이후 완성도 높은 진지한 한국영화를 본것 같다. 범죄도시2, 극한직업, 국제시장.. 국내에서만 통하는 영화와 비교해보시라",1
콘크리트 유토피아,8,너무너무 지루하고 시간이 안가서...중간에 나오려다가 꾹꾹 참았음.개연성도 없고하고 싶은 이야기가 뭔지 모르겠다.쓸데없이 폭력이 난무하고 그 상황에서  당치도 않고 어줍잖은 동정심.이병헌 배우의 연기가 아깝다.,1
콘크리트 유토피아,7,와이프는 지루했다고 함. 지루함을 부인 할수는 없지만 개인적으로 메세지가있다고 봅니다.재난을 대하는 현정부를 생각하면  이영화가 주는 메세지는정부는 믿지 말고 국민끼리 뭉쳐야 산다.할인 받아서 나름 잘 봤음,2
콘크리트 유토피아,2,"올 해 나온 우리 영화 중 가장 수작이다.스토리가 주는 철학적 감정의 깊이가 매우 심오하다.법도 원칙도 리셋된 제로베이스의 상태에서 따라야 할것이 과연 무엇인가하는 혼돈의 정체성을 잘 대변하여 보여준다. 어떤 새로운 환경 속에서도 지극히 자연스럽게 서열이 정해지고  조직이 구성되는 인간의 본성적 가치관은, 소설 파리대왕이나 우리들의일그러진영웅들의 단면이나 다름없다.",0
콘크리트 유토피아,8,주제가 뭔지 모름. 재미없음 돈버림,1
콘크리트 유토피아,10,한국 재난영화 중 최고... 역시 이병헌볼만한 영화.,1
콘크리트 유토피아,2,굉장히 잘 만든 영화..상업영화로서의 재미도 놓치지 않으면서 많은것을 생각하게 하는영화..,0
콘크리트 유토피아,10,"'콘크리트 유토피아' 라는 제목에서 예상되는 깊이를 잘 담아내지는 못한 것같아 매우 아쉬웠음. 배우 이병헌의 정말 탁월한 연기력으로 끌어가는 영화라는 생각. 이병헌의 김영탁과 대비되는 박보영의 명화는 이런 재난상황속에서도 끝내 성장하지 않는 캐릭터로서 영화의 비현실성에 일조하고 있음. 특히 엔딩장면은 정말 많이 아쉬웠음. 박보영의 마지막 대사...너무 작위적!! 영화의 메시지가 저절로 느껴지며 진한 여운을 안고 나오고 싶은 관객의 마음에 이 영화의 주제는 이거야 라는 스티커를 붙여주었다고나 할까요...ㅠㅠ 아, 왜...뭘 굳이...왜...그러셨나요, 감독님...",1
콘크리트 유토피아,10,많은생각을 하게하는 영화. 이미 담벼락을 치는 아파트가 현실에 있기에 재난상황시 발생할 일들이 현실스럽다. 평점 0점 테러는 터무니없다. 신파?? 거의 잘 정제되었다 생각,1
콘크리트 유토피아,4,보기 편하진 않았지만 의미있는 영화,0
콘크리트 유토피아,8,"2시간 20분동안 고문받은 느낌입니다. 좋게 봤다는 사람들이 왜 좋아하는지는 알겠지만, 1. 줄거리랄게 없습니다. 세상이 망했고, 그 안에서 집단 이기심이 발현되는 인간과 그럼에도 양심을 지키려는 인간이 있다. 이게 전부입니다... 2. 불필요한 폭력적 장면이 많습니다 3. 철학적 윤리적으로 생각할거리가 많다하지만, 실상 충분히 얼마든지 생각할 수 있는 것입니다. 굳이 이 영화가 아니더라도요. 모든 재난 영화에서 느낄 수 있는 고민과 감정을 마치 이 영화만의 전유물인냥 홍보하는것은 오만합니다. 4. 보는 내내 힘듭니다. 다 알고 고통스러운 내용을 굳이 또 길게 보여줍니다. 음, 항간에서는 기생충과 비교하지만 기생충이 스무배는 세련됐습니다. 다만 장점도 있습니다. 배우들의 연기가 아ㅏ주 좋습니다",1
콘크리트 유토피아,10,어휴~,1
콘크리트 유토피아,4,스토리가 진부하다.,0
콘크리트 유토피아,2,아까비   내돈....내시간...보는 내내  집가고  싶었다,0
콘크리트 유토피아,1,별 한개 준 애들은 알바인가? cg도 이만하면 이질감 없이 훌륭하고 내용도 좋구만. 재난영화뿐 아니라 지금 아파트 현실도 잘 녹여놨더만.. 평점보지말고 극장가서 보셈. 후회안함!,0
콘크리트 유토피아,1,너무 지루하고 재미없다,0
콘크리트 유토피아,9,대한민국의 현재를 보여주네...,1
콘크리트 유토피아,1,"도대체 별점 1~2점을 주는 사람들은 뭘까?이런 알바를 하는 사람들도 있나요...개인들의 취향을 존중하긴 하지만 이 영화를 보고 배우들의 연기나시나리에 대해서는 정말 인정이 안 나올래야 안 나올 수 없던 영화던데.박서준, 이보영이 왜 이병헌의 연기를 극찬하는지도 알 수 있었고,김선영의 연기 또한 이 영화에 없어서는 안될 꼭 맞는 연기였다고 자신합니다.그리고 최근 이슈가 되고 있는 아파트 문제도 있어선지 이 영화가마냥 재난 영화로만 느껴지지 않았어요.상영하자마자 나오는 노래(아마 나의 살던 고향..)는 바로 눈물이나오더라고요. 도입부서부터 이렇게 눈물을 흘리게 하는 영화가 있었나 싶네요.꼭 강추합니다~~",0
콘크리트 유토피아,10,"좀비 빠진 워킹데드박보영 배역은 초반 시즌의 암유발자, 릭 부인이 생각남",1
콘크리트 유토피아,10,이번 여름 빅4 한국영화중 최고라고 자부한다..,1
콘크리트 유토피아,7,매불쇼..최욱 이놈...잘해라 십점 주고간다^^,2
콘크리트 유토피아,9,포스트 아포칼립스 중 제일 잘 만든거 같음. 엔딩크레딧 올라갈 때 나오는 그 노래가 심히 ... 다르게 느껴짐. 여운이 남는다... 알바들 수고하세요,1
콘크리트 유토피아,10,밀수는 시작서부터 끝날때 까지 완전 몰입 인데...이건 말하는것도 부끄러워 죽겠네.,1
콘크리트 유토피아,9,뭐지... 사람들이 기대했던 재난영화가 아니라 다크한 영화라 그렇지 저렇게 별점을 낮게 줄 영화가 아닌데... 배우들 연기도 모두 좋고 스토리도 괜찮고.. 별점 까는 사람들이 있는거 같아 좀더 주고 갑니다.,1
콘크리트 유토피아,2,"상상력에 현실을 가미한 수준높은 영화입니다.아파트로 계급이 나뉘고, 극한 상황에서 인간의 본성을 그린..유토피아도, 지옥도 한끗차이!이병헌의 연기는 압권, 박서준과 박보영도 훌륭합니다.4DX관에서 봤는데, 장점이 별로 없습디다.갑자기 완장찬 사나이를 이병헌에 대비하면서, 한 번 보세요..감흥이 있을 겁니다.",0
콘크리트 유토피아,10,웃긴 장면 하나도 안 나옴.그래서 지루함,1
콘크리트 유토피아,9,그냥 볼만함.,1
콘크리트 유토피아,4,실제 상황이라고 애써 이입해 보려고 해도 전혀 이입이 되지 않음...이병헌 연기 씬에만 정신이 번쩍 드는 영화,0
콘크리트 유토피아,7,이병헌연기가 아까움.초반평점보고가서 낚임.제발 배우들 스토리 총총한거 선택해주시오,2
콘크리트 유토피아,4,과연 내가 저기 있다면 나는 어떤 선택을 할 것인지 계속 생각하며 봄,0
